USAF,WBAN,Station_Name,CTRY,ST,Call,LAT,LON,ELEV,BEGIN,END
477890,99999,HIROSHIMA,JA,RJOA,+34.436,132.919,331.6,19730101.0,2025-03-10,
477895,99999,HIROSHIMANISHI,JA,RJBH,+34.367,132.414,4.6,19940819.0,1997-12-31,
477900,99999,IZUMO,JA,RJOC,+35.414,132.89,4.6,19730101.0,2025-03-10,
477910,99999,MATSUE/MISAKAYAMA,JA,+35.550,+133.100,535.0,19990109.0,20020831.0,,
477920,99999,HIROSHIMA/HAIGAMINE,JA,+34.267,+132.600,734.0,19780920.0,19990130.0,,
477930,99999,OKAYAMA,JA,RJOB,+34.757,133.855,245.7,19730101.0,2025-03-10,
477940,99999,TOTTORI,JA,RJOR,+35.530,134.167,19.8,19730101.0,2025-03-10,
477990,99999,TSUSHIMA,JA,RJDT,+34.285,129.331,64.9,19800301.0,2025-03-10,
477991,99999,TSUSHIMA,JA,+34.300,+129.300,3.0,19760422.0,19800227.0,,
478000,99999,IZUHARA,JA,+34.198,+129.292,3.7,19521231.0,20250310.0,,
478010,99999,BOGUS,JAPANESE,JA,19870102,20020324.0,,,,
478030,99999,ASHIYA,JA,RJFA,+33.883,130.653,29.9,19451231.0,2025-03-10,
478050,99999,HIRADO,JA,+33.367,+129.550,58.7,19521231.0,20250310.0,,
478060,99999,FUKUOKA/SEFURISAN,JA,+33.433,+130.350,960.0,19791103.0,20051020.0,,
478070,99999,FUKUOKA,JA,+33.583,+130.383,15.0,19521231.0,20250310.0,,
478080,99999,FUKUOKA,JA,RJFF,+33.586,130.451,9.8,19460906.0,2025-03-10,
478090,99999,IIZUKA,JA,+33.650,+130.700,37.9,19521231.0,20250310.0,,
478100,99999,SAGA,JA,RJFS,+33.150,130.302,1.8,19990115.0,2025-03-10,
478110,43285,NAVSTA,JA,RJFW,+33.167,129.717,3.3,19870326.0,1997-12-31,
478110,99999,SASEBO,JA,RJFW,+33.167,129.733,22.0,20000102.0,2004-12-29,
478120,99999,SASEBO,JA,+33.167,+129.733,5.6,19521231.0,20250310.0,,
478123,99999,KAMIGOTO,JA,RJDK,+33.017,129.183,20.0,19820625.0,2020-03-25,
478124,99999,OJIKA,ISLAND,JA,RJDO,33.217,129.05,20.0,1989-07-15,1997-12-31
478130,99999,SAGA,JA,+33.267,+130.300,33.0,19521231.0,20250310.0,,
478140,99999,HITA,JA,+33.317,+130.933,84.4,19521231.0,20250310.0,,
478150,99999,OITA,JA,+33.233,+131.617,13.5,19521231.0,20250310.0,,
478160,99999,IKITSUKIJIMA,JA,+33.433,+129.433,85.0,19521231.0,19620430.0,,
478170,99999,NAGASAKI,JA,+32.733,+129.867,35.9,19521231.0,20250310.0,,
478180,99999,UNZENDAKE,JA,+32.733,+130.267,679.8,19521231.0,20250310.0,,
478190,99999,KUMAMOTO,JA,+32.817,+130.700,39.4,19521231.0,20250310.0,,
478210,99999,ASOSAN,JA,+32.883,+131.067,1144.4,19521231.0,19971231.0,,
478220,99999,NOBEOKA,JA,+32.583,+131.650,21.0,19610731.0,20250310.0,,
478230,99999,AKUNE,JA,+32.033,+130.200,42.2,19521231.0,20250310.0,,
478240,99999,HITOYOSHI,JA,+32.217,+130.750,147.7,19521231.0,20250310.0,,
478250,99999,HOSOSHIMA,(LGT-H),JA,+32.417,131.683,96.0,19730101.0,1981-05-19,
478260,99999,TSURIKAKE,(LGT-H),JA,+31.617,129.7,147.0,19730101.0,1984-05-27,
478270,99999,KAGOSHIMA,JA,+31.550,+130.550,31.7,19521231.0,20250310.0,,
478290,99999,MIYAKONOJO,JA,+31.733,+131.083,155.7,19521231.0,20250310.0,,
478300,99999,MIYAZAKI,JA,+31.933,+131.417,15.0,19521231.0,20250310.0,,
478310,99999,MAKURAZAKI,JA,+31.267,+130.300,31.4,19521231.0,20250310.0,,
478320,99999,SATA,(LGT-H),JA,+30.983,130.667,56.0,19730101.0,1986-04-05,
478330,99999,KANOYA,JA,+31.417,+130.883,105.0,20010710.0,20020602.0,,
478340,99999,TOI,(LGT-H),JA,+31.367,131.35,234.0,19730101.0,1974-05-31,
478350,99999,ABURATSU,JA,+31.583,+131.400,14.6,19521231.0,20250310.0,,
478360,99999,YAKUSHIMA,JA,RJFC,+30.386,130.659,37.8,19521231.0,2025-03-10,
478370,99999,TANEGASHIMA,JA,+30.717,+130.983,37.6,19521231.0,20250310.0,,
478380,99999,USHIBUKA,JA,+32.200,+130.033,15.0,19521231.0,20250310.0,,
478400,99999,TSUIKI,JA,RJFZ,+33.685,131.04,16.8,19730101.0,2025-03-10,
478420,99999,MESHIMA,JA,+31.983,+128.350,110.0,19730101.0,19971231.0,,
478430,99999,FUKUE,JA,+32.700,+128.833,26.9,19620430.0,20250310.0,,
478440,99999,FUKUE,JA,RJFE,+32.666,128.833,83.2,19730101.0,2025-03-10,
478450,99999,KUSAGKISHIMA(LGT-H),JA,+30.850,+129.467,130.0,19730101.0,20020209.0,,
478460,99999,GAJASHIMA,(LGT-H),JA,+29.917,129.533,196.0,19730101.0,2002-04-22,
478490,99999,UCHINOURA,JA,+31.250,+131.083,277.0,19920901.0,19970926.0,,
478500,99999,KANOYA,JA,RJFY,+31.368,130.845,65.2,19450918.0,2025-03-10,
478510,99999,KAGOSHIMA,JA,RJFK,+31.803,130.719,276.1,19730101.0,2025-03-10,
478520,99999,OITA,JA,RJFO,+33.479,131.737,5.8,19730101.0,2025-03-10,
478530,99999,KITAKYUSHU,JP,RJFR,+33.846,131.035,7.0,19730101.0,2025-03-10,
478540,99999,NYUTABARU,JA,RJFN,+32.084,131.451,78.9,19580430.0,2025-03-10,
478550,99999,NAGASAKI,JA,RJFU,+32.917,129.914,4.6,19730101.0,2025-03-10,
478560,99999,KUMAMOTO,JA,RJFT,+32.837,130.855,195.7,19730101.0,2025-03-10,
478570,99999,MIYAZAKI,JA,RJFM,+31.877,131.449,6.1,19730101.0,2025-03-10,
478580,99999,IKI,JA,RJDB,+33.749,129.785,15.8,19730101.0,2025-03-10,
478590,99999,OMURA,AB,JA,+32.933,129.933,8.8,20130301.0,2013-04-30,
478600,99999,METABARU,(JASDF),JA,RJDM,33.317,130.417,19.0,1973-01-03,1997-12-26
478690,99999,TANEGASHIMA/NAKATANE,JA,+30.633,+130.983,281.0,19990325.0,20020923.0,,
478700,99999,TANEGASHIMA,JP,RJFG,+30.605,130.992,237.0,19730101.0,2025-03-10,
478710,99999,19730101,19760305,,,,,,,
478720,99999,AMAMI,JA,RJKA,+28.431,129.713,8.2,19730101.0,2025-03-10,
478724,99999,KIKAI,JA,RJKI,+28.321,129.928,6.4,19801129.0,2025-03-10,
478800,99999,TAKAMATSU,JA,RJOT,+34.214,134.016,185.0,19730101.0,2025-03-10,
478810,99999,TOKUSHIMA,JA,RJOS,+34.133,134.607,7.9,19730101.0,2025-03-10,
478820,99999,MATSUYAMA,JA,RJOM,+33.827,132.7,7.6,19730101.0,2025-03-10,
478830,99999,KOCHI,JA,RJOK,+33.546,133.669,12.8,19730101.0,2025-03-10,
478840,99999,KOMATSUJIMA,(JASDF),JA,RJOP,34.0,134.633,6.0,1973-01-01,1997-12-31
478850,99999,SHIMIZU,JA,+32.783,+132.967,4.0,19881027.0,19900624.0,,
478860,99999,SADA,(LGT-H),JA,+33.333,132.017,32.0,19740517.0,1985-12-31,
478870,99999,MATSUYAMA,JA,+33.850,+132.783,34.3,19521231.0,20250310.0,,
478880,99999,BOGUS,JAPANESE,JA,19890502,20020205.0,,,,
478900,99999,TADOTSU,JA,+34.283,+133.750,4.8,19521231.0,20250310.0,,
478910,99999,TAKAMATSU,JA,+34.317,+134.050,14.0,19521231.0,20250310.0,,
478920,99999,UWAJIMA,JA,+33.233,+132.550,14.8,19521231.0,20250310.0,,
478930,99999,KOCHI,JA,+33.567,+133.550,4.9,19521231.0,20250310.0,,
478940,99999,TSURUGISAN,JA,+33.850,+134.100,1946.0,19521231.0,20040408.0,,
478950,99999,TOKUSHIMA,JA,+34.067,+134.567,6.4,19521231.0,20250310.0,,
478960,99999,TOSAOKINOSHIMA,(LH),JA,+32.700,132.55,162.0,19740517.0,1985-12-31,
478970,99999,SUKUMO,JA,+32.917,+132.700,10.9,19521231.0,20250310.0,,
478980,99999,SHIMIZU,JA,+32.717,+133.017,33.8,19521231.0,20250310.0,,
478990,99999,MUROTOMISAKI,JA,+33.250,+134.183,186.9,19521231.0,20250310.0,,
479070,99999,TOKUNOSHIMA,AIRPORT,JA,+27.833,128.883,5.0,20010831.0,2003-02-12,
479090,99999,NAZE/FUNCHATOGE,JA,+28.394,+129.553,294.1,19521231.0,20250310.0,,
479100,99999,TOKUNOSHIMA,JA,RJKN,+27.836,128.881,5.2,19760601.0,2025-03-10,
479110,99999,YONAGUNI,JA,ROYN,+24.467,122.978,21.3,19870214.0,2025-03-10,
479120,99999,YONAGUNIJIMA,JA,+24.467,+123.017,36.5,19730101.0,20250310.0,,
479170,99999,IRIOMOTEJIMA,JA,+24.433,+123.767,11.2,19751201.0,20250310.0,,
479180,99999,ISHIGAKI,JP,ROIG,+24.396,124.245,38.0,19730101.0,2025-03-10,
479185,99999,YONAGUNI-JIMA,JA,+24.467,+122.983,21.0,19780330.0,19900709.0,,
479186,99999,HATERUMA,JA,RORH,+24.067,123.8,13.0,19790911.0,1997-12-31,
479190,99999,NEW,ISHIGAKI,AIRPORT,JA,24.4,124.25,31.1,1999-11-20,2002-08-21
479210,99999,BOGUS,JAPANESE,JA,19870216,20011207.0,,,,
479260,99999,MIYAKO,AIRPORT,JA,+24.783,125.3,42.7,19890220.0,2003-09-28,
479270,99999,MIYAKO,JA,ROMY,+24.783,125.295,45.7,19730101.0,2025-03-10,
479275,99999,TARAMA,JA,RORT,+24.654,124.675,11.0,19790911.0,2025-03-10,
479276,99999,SHIMOJISHIMA,JA,RORS,+24.827,125.145,16.5,19790911.0,2025-03-10,
479280,99999,KUMEJIMA,AIRPORT,JA,+26.367,126.717,10.0,19881204.0,2002-04-23,
479290,99999,KUMEJIMA,JA,ROKJ,+26.364,126.714,7.0,19740517.0,2025-03-10,
479300,99999,NAHA,JA,ROAH,+26.196,127.646,3.7,19451111.0,2025-03-10,
479310,42204,KADENA,AB,JA,RODN,26.35,127.767,48.0,1999-01-01,2025-03-10
479310,99999,KADENA,AB,JA,RODN,26.356,127.768,43.6,1946-01-01,1997-12-31
479350,99999,HAMBY,AAF/BUCKNER,JA,ROHF,26.3,127.767,6.0,1963-08-25,2005-03-13
479360,99999,NAHA,JA,+26.200,+127.683,50.1,19730101.0,20250310.0,,
479365,99999,KERAMA,JA,ROKR,+26.167,127.3,48.0,19990114.0,1999-01-29,
479370,99999,NAHA/ITOKAZU,JA,+26.150,+127.767,180.0,19791102.0,20020525.0,,
479385,99999,IE,JIMA,JA,RORE,26.722,127.785,75.0,1975-08-08,1976-02-14
479386,99999,AGUNI,ISLAND,JA,RORA,26.6,127.233,29.0,1984-06-05,1997-12-31
479400,99999,NAGO,JA,+26.600,+127.967,7.1,19751201.0,20250310.0,,
479405,99999,19741219,19750206,,,,,,,
479420,99999,OKIERABU,JA,RJKB,+27.426,128.701,30.8,19730101.0,2025-03-10,
479425,99999,YORON,JA,RORY,+27.044,128.402,15.8,19790911.0,2025-03-10,
479430,99999,OKINO-DAITO-SHIMA,JA,+24.467,+131.233,0.0,19800306.0,19840612.0,,
479440,99999,MINAMIDAITO,JA,+25.850,+131.233,4.0,20040831.0,20040908.0,,
479450,99999,MINAMI,DAITO,JA,ROMD,25.847,131.263,50.9,1973-01-01,2025-03-10
479455,99999,KITADAITO,JA,RORK,+25.945,131.327,24.4,19800402.0,2025-03-10,
479710,99999,CHICHIJIMA,ISLAND,JA,RJAO,27.083,142.183,8.0,2000-01-01,2004-12-31
479810,99999,IWOTO,JA,RJAW,+24.784,141.323,115.2,19450301.0,2025-03-10,
479910,99999,MINAMI,TORISHIMA,JA,RJAM,24.29,153.979,6.7,1973-01-01,2025-03-10
479995,99999,ICHIKAWA,&,JA,+35.683,139.733,31.0,19761222.0,1990-07-09,
480010,99999,PUTAO,BM,VBPT,+27.333,97.417,409.0,19430301.0,2025-03-10,
480040,99999,HKAMTI,BM,+26.000,+095.700,146.0,19820306.0,20250310.0,,
480080,99999,MYITKYINA,BM,VBMK,+25.367,97.4,147.0,19440713.0,2025-03-10,
480100,99999,HOMALIN,BM,VBHL,+24.867,94.917,131.0,19730101.0,2025-03-10,
480170,99999,PINLEBU,BM,+24.083,+095.367,259.0,20020408.0,20030612.0,,
480180,99999,KATHA,BM,+24.167,+096.333,95.0,19550701.0,20241105.0,,
480190,99999,BHAMO,BM,VBBM,+24.267,97.2,113.0,19450208.0,2024-12-03,
480200,99999,MAWLAIK,BM,+23.633,+094.417,116.0,19830508.0,20250310.0,,
480240,99999,KALEMYO,BM,+23.200,+094.067,152.0,19450205.0,20070710.0,,
480250,99999,KALEWA,BM,+23.200,+094.300,109.0,19730101.0,20250310.0,,
480300,99999,HAKHA,BM,+22.650,+093.633,1866.0,20120403.0,20250310.0,,
480310,99999,FALAM,BM,+22.917,+093.683,1372.0,19730101.0,20241028.0,,
480330,99999,SHWEBO,BM,+22.583,+095.717,110.0,19450131.0,20250310.0,,
480340,99999,BOGUS,BURMESE,BM,19830701,19881208.0,,,,
480350,99999,LASHIO,BM,VBLS,+22.933,97.75,749.0,19450318.0,2024-08-01,
480360,99999,GANGAW,BM,+22.167,+094.133,214.0,20011003.0,20020907.0,,
480370,99999,MONYWA,BM,+22.100,+095.133,82.0,19450221.0,20250310.0,,
480400,99999,HSIPAW,BM,+22.600,+097.300,436.0,19730816.0,20150429.0,,
480420,99999,MANDALAY,BM,VBRM,+21.983,96.1,76.0,19470405.0,2025-03-10,
480450,99999,MINDAT,BM,+21.383,+093.950,1395.0,19730101.0,20210504.0,,
480460,99999,PAKOKKU,(DEAD),BM,+21.333,95.083,57.0,19730101.0,1979-08-18,
480470,99999,MYINGYAN,BM,+21.467,+095.383,60.0,19450331.0,20150609.0,,
480480,99999,NYAUNG-U,BM,+21.200,+094.917,55.0,20010705.0,20250310.0,,
480510,99999,KYAUKTAW,BM,+20.850,+092.633,3.0,20120410.0,20240116.0,,
480520,99999,CHAUK,(DEAD),BM,+20.900,94.833,82.0,19870518.0,1987-05-18,
480530,99999,MEIKTILA,BM,VBML,+20.833,95.833,220.0,19450315.0,2025-03-10,
480570,99999,TAUNGGYI,BM,+20.783,+097.050,1436.0,19500821.0,20250310.0,,
480580,99999,LOILEM,BM,+20.917,+097.550,1355.0,19730809.0,20031230.0,,
480600,99999,KENGTUNG,BM,VBKG,+21.300,99.617,828.0,19581122.0,2025-03-10,
480620,99999,SITTWE,BM,VYSW,+20.133,92.873,8.2,19450302.0,2025-03-10,
480640,99999,MINBU,BM,+20.167,+094.883,51.0,19581122.0,20250310.0,,
480670,99999,YAMETHIN,BM,+20.417,+096.150,199.0,19520812.0,20150609.0,,
480680,99999,PINLAUNG,BM,+20.133,+096.767,1463.0,20010906.0,20040420.0,,
480700,99999,MONGHSAT,BM,+20.550,+099.267,572.0,19740730.0,20080308.0,,
480710,99999,KYAUKPYU,BM,VBKP,+19.417,93.55,5.0,19490101.0,2024-11-16,
480720,99999,MANAUNG,BM,+18.850,+093.733,9.1,20120410.0,20241116.0,,
480740,99999,PYINMANA,BM,+19.717,+096.217,104.0,19540515.0,20250310.0,,
480750,99999,LOIKAW,BM,+19.683,+097.217,895.0,19581122.0,20231115.0,,
480770,99999,PROME,BM,VBPR,+18.800,95.217,60.0,19500622.0,2025-03-10,
480780,99999,TOUNGOO,BM,+18.917,+096.467,49.0,19500408.0,20250310.0,,
480800,99999,SANDOWAY,BM,VBSY,+18.467,94.35,11.0,19490101.0,2024-08-15,
480850,99999,GWA,BM,+17.583,+094.583,3.0,20120403.0,20241030.0,,
480870,99999,HINTHADA,BM,+17.667,+095.417,26.0,19740805.0,20250310.0,,
480880,99999,THARRAWADDY,BM,+17.633,+095.800,15.0,19510303.0,20040508.0,,
480890,99999,SHWEGYIN,BM,+17.917,+096.867,14.0,20011028.0,20030327.0,,
480920,99999,BOGUS,BURMESE,BM,19830701,20020529.0,,,,
480930,99999,BAGO,BM,+17.333,+096.500,15.0,19540520.0,20250310.0,,
480940,99999,PATHEIN,BM,VBBS,+16.767,94.767,10.0,19490101.0,2025-03-10,
480950,99999,MAUBIN,BM,+16.733,+095.650,5.0,19540501.0,20250310.0,,
480960,99999,MINGALADON,BM,+16.900,+096.183,29.0,19450901.0,20250310.0,,
480970,99999,YANGON,INTL,BM,VYYY,16.907,96.133,33.2,1949-04-17,2025-03-10
480980,99999,THATON,BM,+16.917,+097.367,17.0,20010706.0,20050530.0,,
480990,99999,HPAAN,BM,VBPA,+16.750,97.667,10.0,19730101.0,2025-03-10,
481000,99999,BILIN,(DEAD),BM,+17.217,97.233,61.0,19800303.0,1984-02-13,
481010,99999,PHYAPON,BM,+16.267,+095.667,2.1,19510921.0,20250310.0,,
481030,99999,MAWLAMYINE,BM,VBMM,+16.500,97.617,22.0,19490929.0,2025-03-10,
481050,99999,19740429,19740429,,,,,,,
481070,99999,YE,BM,+15.250,+097.867,7.0,19730101.0,20250310.0,,
481080,99999,DAWEI,BM,VBTV,+14.100,98.217,17.0,19490101.0,2025-03-10,
481090,99999,COCO,ISLAND,BM,VBCI,14.117,93.367,3.0,1955-01-14,2025-03-10
481100,99999,MERGUI,BM,VBRN,+12.433,98.6,37.0,19490101.0,2025-03-10,
481120,99999,VICTORIA,POINT,BM,+09.967,98.583,47.0,19460101.0,2025-03-10,
483006,99999,NAN/CHIANG,KLANG,TH,VTCD,19.3,100.867,243.0,1973-01-01,1974-01-01
483009,99999,CHIANG,KLANG,TH,VTND,19.3,100.867,243.0,1975-08-21,1975-11-21
483020,99999,DOI,ANG,KHANG,TH,19.917,99.033,1530.0,2006-04-29,2025-03-10
483030,99999,CHIANG,RAI,TH,VTCR,19.885,99.827,399.9,1956-01-03,2025-03-10
483032,99999,PHITSANULOK,TH,+16.800,+100.767,44.0,20080101.0,20081231.0,,
483033,99999,NAKHON,PHANOM,TH,VTUW,17.384,104.643,178.9,2005-04-05,2025-03-10
483034,99999,ROI,ET,TH,VTUV,16.117,103.774,137.5,2005-04-05,2025-03-10
483035,99999,CHIANG,RAI,TH,VTNR,19.883,99.833,416.0,1975-05-01,1976-05-18
483040,99999,CHAING,RAI,ARGOMET,TH,19.867,99.767,401.0,2009-08-01,2025-03-10
483070,99999,TUNG,CHANG,TH,+19.417,100.883,335.0,20050108.0,2025-03-10,
483100,99999,PHAYAO,TH,+19.193,+099.900,398.9,19850413.0,20250310.0,,
483150,99999,THA,WANG,PHA,TH,19.117,100.8,237.0,1974-03-15,2025-03-10
483240,99999,THOEN,TH,+17.633,+099.250,192.0,20050108.0,20250310.0,,
483250,99999,MAE,SARIANG,TH,VTCS,18.167,97.933,213.0,1954-05-01,2025-03-10
483260,99999,MAE,JO,AGROMET,TH,18.917,99.0,318.0,2007-07-05,2023-02-10
483280,99999,LAMPANG,TH,VTCL,+18.271,99.504,247.2,19500222.0,2025-03-10,
483290,99999,LAMPHUN,TH,+18.567,+099.033,298.0,19850410.0,20250310.0,,
483300,99999,PHRAE,TH,VTCP,+18.132,100.165,164.0,19520214.0,2025-03-10,
483310,99999,NAN,TH,VTCN,+18.808,100.783,208.8,19490113.0,2025-03-10,
483315,99999,NAN,TH,VTNN,+18.767,100.767,200.0,19750501.0,1976-05-17,
483330,99999,NAN,AGROMET,TH,+18.867,100.75,264.0,20070705.0,2025-03-10,
483340,99999,LAMPANG,AGROMET,TH,+18.317,99.283,319.0,20070705.0,2025-03-10,
483500,99999,LOEI,AGROMET,TH,+17.400,101.733,264.0,20070707.0,2025-03-10,
483510,99999,UTTARADIT,TH,VTPU,+17.617,100.1,64.0,19490103.0,2025-03-10,
483520,99999,NONG,KHAI,TH,VTUM,17.867,102.75,175.7,1973-01-01,2025-03-10
483530,99999,LOEI,TH,VTUL,+17.439,101.722,262.1,19540523.0,2025-03-10,
483540,99999,UDON,THANI,TH,VTUD,17.386,102.788,176.5,1942-12-31,2025-03-10
483545,99999,UDORN,AB,(USAF),TH,17.367,102.8,178.0,1973-04-02,1976-05-18
483550,99999,SAKON,NAKHON,AGROMET,TH,17.117,104.05,192.0,2007-07-05,2025-03-10
483560,99999,SAKON,NAKHON,TH,VTUS,17.15,104.133,172.0,1949-01-06,2025-03-10
483565,99999,SAKON,NAKHON,TH,VTUI,17.195,104.119,161.2,1975-07-17,2025-03-10
483570,99999,NAKHON,PHANOM,TH,VTUP,17.417,104.783,148.0,1952-07-07,2025-03-10
483575,99999,19730101,19750504,,,,,,,
483580,99999,NAKHON,PHANOM,AGROMET,TH,17.433,104.783,153.0,2007-07-05,2025-03-10
483600,99999,NONGBUALAMPHU,TH,+17.217,+102.417,228.0,20081231.0,20250310.0,,
483720,99999,SUKHOTHAI,TH,+17.100,+099.800,50.0,20040608.0,20250310.0,,
483730,99999,SI,SAMRONG,AGROMET,TH,17.167,99.867,54.0,2007-07-05,2025-03-10
483740,99999,LOMSAK,TH,+16.767,+101.250,145.0,19850414.0,20250310.0,,
483750,99999,MAE,SOT,TH,VTPM,16.7,98.545,210.3,1949-01-03,2025-03-10
483760,99999,TAK,TH,VTPT,+16.896,99.253,145.7,19540526.0,2025-03-10,
483770,99999,BHUMIBOL,DAM,TH,+17.233,99.05,144.0,19730101.0,2025-03-10,
483780,99999,PHITSANULOK,TH,VTPP,+16.783,100.279,44.2,19490103.0,2025-03-10,
483785,99999,PHITSANULOK/SARIT,TH,VTPP,+16.817,100.267,44.0,19750501.0,1976-05-17,
483790,99999,PHETCHABUN,TH,VTPB,+16.676,101.195,137.2,19500501.0,2025-03-10,
483795,99999,SAK,LONG,TH,VTPL,16.824,101.251,152.4,1975-07-02,1975-07-02
483800,99999,KAMPHAENG,PHET,TH,+16.483,99.533,82.0,19760402.0,2025-03-10,
483810,99999,KHON,KAEN,TH,VTUK,16.467,102.784,204.2,1949-01-06,2025-03-10
483816,99999,MOUNG,KHOM,TH,+14.800,100.617,76.0,19730103.0,1973-09-21,
483820,99999,KOSUMPHISAI,TH,+16.250,+103.067,154.0,19861127.0,20250310.0,,
483830,99999,MUKDAHAN,TH,VTUB,+16.533,104.717,140.0,19490113.0,2025-03-10,
483840,99999,THA,PHRA,AGROMET,TH,16.333,102.817,166.0,2007-07-05,2025-03-10
483850,99999,UMPHANG,TH,+16.017,+098.867,460.0,19850503.0,20250310.0,,
483860,99999,PICHIT,AGROMET,TH,+16.333,100.367,39.4,20070705.0,2025-03-10,
483880,99999,19740429,19870519,,,,,,,
483900,99999,KAMALASAI,TH,+16.333,+103.583,140.9,20010705.0,20250310.0,,
484000,99999,NAKHON,SAWAN,TH,VTPN,15.673,100.137,34.4,1949-01-06,2025-03-10
484006,99999,TAKHLI,TH,VTPI,+15.277,100.296,32.6,19580930.0,1976-05-18,
484010,99999,TAKFA,AGROMET,TH,+15.350,100.5,87.0,20070705.0,2025-03-10,
484020,99999,CHAINAT,AGROMET,TH,+15.150,100.183,17.0,19871202.0,2025-03-10,
484030,99999,CHAIYAPHUM,TH,VTUC,+15.800,102.033,184.0,19560801.0,2025-03-10,
484040,99999,ROI,ET,AGROMET,TH,16.067,103.617,156.0,2007-07-05,2025-03-10
484050,99999,ROB,MUANG,TH,VTUR,16.07,103.646,139.9,1949-01-06,2025-03-10
484070,99999,UBON,RATCHATHANI,TH,VTUU,15.251,104.87,123.7,1949-01-06,2025-03-10
484075,99999,BURI,RAM,TH,VTUO,15.23,103.253,179.8,1973-04-02,2025-03-10
484076,99999,SUKHOTHAI,TH,VTPO,+17.238,99.818,54.6,19750501.0,2025-03-10,
484080,99999,UBON,RATCHATHANI,AGROMET,TH,15.233,105.033,129.9,1973-02-02,2025-03-10
484085,99999,SARABURI,TH,VTBE,+14.517,100.917,91.0,19730830.0,1973-12-22,
484090,99999,SI,SAKET,AGROMET,TH,15.085,104.331,129.2,2007-07-05,2025-03-10
484130,99999,WICHIAN,BURI,TH,+15.657,101.105,69.7,19740315.0,2025-03-10,
484150,99999,AYUTTHAYA,TH,+14.517,+100.717,10.0,20070705.0,20250310.0,,
484160,99999,THA,TUM,TH,+15.317,103.683,130.0,19740315.0,2025-03-10,
484180,99999,BUA,CHUM,TH,+15.267,101.2,51.0,19740315.0,2025-03-10,
484190,99999,PATHUMTHANI,TH,+14.100,+100.617,7.0,20070705.0,20250310.0,,
484200,99999,SAMUTPRAKAN,AGROMET,TH,+13.517,100.75,3.0,20081001.0,2025-03-10,
484210,99999,THONG,PHAPHUM,TH,+14.750,98.633,99.0,19740315.0,2025-03-10,
484250,99999,SUPHAN,BURI,TH,+14.467,100.133,9.0,19490109.0,2025-03-10,
484260,99999,LOP,BURI,TH,+14.800,100.617,11.0,19490103.0,2025-03-10,
484265,99999,MOUNG,KHOM/CHANDY,R,TH,15.05,100.917,61.0,1973-09-21,1975-05-14
484266,99999,LOP,BURI/KOKE,KATHI,TH,14.883,100.667,30.0,1975-05-01,1976-05-18
484267,99999,MOUNG,KHOM/CHANDY,R,TH,15.05,100.917,61.0,1975-05-01,1976-05-18
484270,99999,U,THONG,AGROMET,TH,14.3,99.867,7.0,2007-07-05,2025-03-10
484290,99999,SUVARNABHUMI,INTER,AIRPORT,TH,13.683,100.767,6.0,2007-08-01,2025-03-10
484305,99999,KHAO,KHEO,TH,+14.417,101.533,610.0,19730101.0,1975-04-30,
484306,99999,KHAO,KHEO/GREEN,HIL,TH,14.417,101.533,610.0,1975-05-01,1976-05-18
484310,99999,KHORAT,TH,VTUN,+14.935,102.079,222.2,19490102.0,2025-03-10,
484315,99999,NAKHON,RATCHASIMA,TH,VTUQ,14.949,102.313,233.2,1973-01-01,2025-03-10
484316,99999,KORAT,AB,(USAF),TH,14.933,102.083,225.0,1973-04-02,1976-05-17
484320,99999,SURIN,TH,+14.883,+103.500,147.0,19490103.0,20250310.0,,
484330,99999,SURIN,AGROMET,TH,+14.883,103.45,145.0,20070705.0,2025-03-10,
484340,99999,CHOK,CHAI,TH,+14.717,102.167,193.0,19850413.0,2025-03-10,
484350,99999,PAKCHONG,AGROMET,TH,+14.633,101.317,388.0,20070705.0,2025-03-10,
484360,99999,NANGRONG,TH,+14.631,+102.721,181.7,19850414.0,20250310.0,,
484370,99999,BURERAM,TH,+15.233,+103.250,184.0,20040405.0,20230417.0,,
484390,99999,KABINBURI,TH,+13.983,+101.700,12.0,19850409.0,20250310.0,,
484400,99999,SRAKAEW,TH,+13.783,+102.033,43.0,20050207.0,20250310.0,,
484500,99999,KANCHANA,BURI,TH,VTBG,14.017,99.533,29.0,1949-01-09,2025-03-10
484505,99999,19730101,19750928,,,,,,,
484506,99999,KAMPHAENG,SAEN,TH,VTMK,14.1,99.917,9.0,1975-05-15,1976-05-18
484510,99999,NAKHONPATHOM,TH,+14.017,+099.967,10.0,20070705.0,20250310.0,,
484530,99999,BANG,,AGROMET,TH,13.667,100.617,6.0,2007-07-05,2025-03-10
484540,99999,BANGKOK,PORT,TH,+13.700,100.567,6.0,19950401.0,2025-03-10,
484550,99999,BANGKOK,METROPOLIS,TH,+13.733,100.567,4.0,19490102.0,2025-03-10,
484560,99999,BANGKOK,INTL,TH,VTBD,13.913,100.607,2.7,1942-12-31,2025-03-10
484565,99999,BANGKOK/DON,MUANG,TH,VTMD,13.917,100.617,4.0,1975-05-01,1976-05-17
484570,99999,BANGKOK,PILOT,TH,+13.383,100.6,15.0,19560104.0,2025-03-10,
484580,99999,CHACHOENGSAO,AGROMET,TH,+13.567,101.454,70.2,20070705.0,2025-03-10,
484590,99999,CHON,BURI/SATTAHIP,TH,VTBS,13.681,100.748,2.0,1949-01-13,2025-03-10
